BALANCE,BALANCE_FREQUENCY,PURCHASES,ONEOFF_PURCHASES,INSTALLMENTS_PURCHASES,CASH_ADVANCE,PURCHASES_FREQUENCY,ONEOFF_PURCHASES_FREQUENCY,PURCHASES_INSTALLMENTS_FREQUENCY,CASH_ADVANCE_FREQUENCY,CASH_ADVANCE_TRX,PURCHASES_TRX,CREDIT_LIMIT,PAYMENTS,MINIMUM_PAYMENTS,PRC_FULL_PAYMENT,TENURE,SEGMENT,BALANCE_GROUP,BALANCE_FREQ_GROUP,PURCHASES_GROUP,ONEOFF_PURCHASES_GROUP,INSTALLMENTS_PURCHASES_GROUP,CASH_ADVANCE_GROUP,PURCHASES_FREQ_GROUP,ONEOFF_PURCHASES_FREQ_GROUP,PURCHASES_INSTALLMENTS_FREQ_GROUP,CASH_ADVANCE_FREQ_GROUP,CASH_ADVANCE_TRX_GROUP,PURCHASES_TRX_GROUP,CREDIT_LIMIT_GROUP,PAYMENTS_GROUP,MIN_PAYMENTS_GROUP,PRC_FULL_PAYMENT_GROUP
117.34,1.0,661.3,0.0,661.3,477.83,1.0,0.0,0.9,0.1,1,13,1200.0,562.9,150.94,0.25,10,0,0-2000,0.81-1,0-2000,0-2000,0-2000,0-2000,0.81-1,0-0.2,0.81-1,0-0.2,0-5,0-15,0-2000,0-2000,0-2000,0.21-0.4
1175.24,1.0,1102.72,1102.72,0.0,136.4,0.57,0.57,0.0,0.29,5,10,1200.0,147.17,188.91,0.0,7,0,0-2000,0.81-1,0-2000,0-2000,0-2000,0-2000,0.41-0.6,0.41-0.6,0-0.2,0.21-0.4,0-5,0-15,0-2000,0-2000,0-2000,0-0.2
31.11,0.91,470.65,0.0,470.65,0.0,0.83,0.0,0.83,0.0,0,17,3000.0,496.39,142.12,0.91,12,0,0-2000,0.81-1,0-2000,0-2000,0-2000,0-2000,0.81-1,0-0.2,0.81-1,0-0.2,0-5,16-30,2001-4000,0-2000,0-2000,0.81-1
1019.14,1.0,0.0,0.0,0.0,1153.91,0.0,0.0,0.0,0.29,3,0,1200.0,114.17,370.21,0.0,7,0,0-2000,0.81-1,0-2000,0-2000,0-2000,0-2000,0-0.2,0-0.2,0-0.2,0.21-0.4,0-5,0-15,0-2000,0-2000,0-2000,0-0.2
11.06,0.45,334.85,0.0,334.85,0.0,0.58,0.0,0.58,0.0,0,7,3000.0,524.06,133.23,0.83,12,0,0-2000,0.41-0.6,0-2000,0-2000,0-2000,0-2000,0.41-0.6,0-0.2,0.41-0.6,0-0.2,0-5,0-15,2001-4000,0-2000,0-2000,0.81-1
134.69,1.0,2395.92,0.0,2395.92,0.0,1.0,0.0,1.0,0.0,0,12,3500.0,2440.78,2164.69,0.92,12,0,0-2000,0.81-1,2001-4000,0-2000,2001-4000,0-2000,0.81-1,0-0.2,0.81-1,0-0.2,0-5,0-15,2001-4000,2001-4000,2001-4000,0.81-1
116.04,0.73,138.8,138.8,0.0,413.25,0.18,0.18,0.0,0.18,2,3,1500.0,317.58,86.81,0.1,11,0,0-2000,0.61-0.8,0-2000,0-2000,0-2000,0-2000,0-0.2,0-0.2,0-0.2,0-0.2,0-5,0-15,0-2000,0-2000,0-2000,0-0.2
382.38,1.0,0.0,0.0,0.0,1097.7,0.0,0.0,0.0,0.25,5,0,1500.0,679.79,185.11,0.1,12,0,0-2000,0.81-1,0-2000,0-2000,0-2000,0-2000,0-0.2,0-0.2,0-0.2,0.21-0.4,0-5,0-15,0-2000,0-2000,0-2000,0-0.2
3.23,0.55,190.2,0.0,190.2,0.0,0.67,0.0,0.58,0.0,0,8,1500.0,295.94,295.94,0.0,12,0,0-2000,0.41-0.6,0-2000,0-2000,0-2000,0-2000,0.61-0.8,0-0.2,0.41-0.6,0-0.2,0-5,0-15,0-2000,0-2000,0-2000,0-0.2
49.03,1.0,360.96,0.0,360.96,0.0,1.0,0.0,0.88,0.0,0,8,1000.0,321.69,133.82,0.29,8,0,0-2000,0.81-1,0-2000,0-2000,0-2000,0-2000,0.81-1,0-0.2,0.81-1,0-0.2,0-5,0-15,0-2000,0-2000,0-2000,0.21-0.4
258.54,1.0,2260.29,2088.59,171.7,0.0,0.92,0.75,0.42,0.0,0,18,1800.0,1268.75,206.78,0.6,12,0,0-2000,0.81-1,2001-4000,2001-4000,0-2000,0-2000,0.81-1,0.61-0.8,0.41-0.6,0-0.2,0-5,16-30,0-2000,0-2000,0-2000,0.41-0.6
575.66,0.55,0.0,0.0,0.0,3628.69,0.0,0.0,0.0,0.17,3,0,3000.0,4582.54,367.26,0.5,12,0,0-2000,0.41-0.6,0-2000,0-2000,0-2000,2001-4000,0-0.2,0-0.2,0-0.2,0-0.2,0-5,0-15,2001-4000,4001-6000,0-2000,0.41-0.6
19.13,0.09,275.86,171.98,103.88,366.69,0.08,0.08,0.08,0.08,2,9,1200.0,0.0,0.0,0.0,12,0,0-2000,0-0.2,0-2000,0-2000,0-2000,0-2000,0-0.2,0-0.2,0-0.2,0-0.2,0-5,0-15,0-2000,0-2000,0-2000,0-0.2
7.17,0.18,118.2,0.0,118.2,0.0,0.08,0.0,0.08,0.0,0,1,2000.0,889.04,73.46,0.0,12,0,0-2000,0-0.2,0-2000,0-2000,0-2000,0-2000,0-0.2,0-0.2,0-0.2,0-0.2,0-5,0-15,0-2000,0-2000,0-2000,0-0.2
2199.65,1.0,0.0,0.0,0.0,2476.78,0.0,0.0,0.0,0.43,8,0,2500.0,275.7,450.23,0.0,7,0,2001-4000,0.81-1,0-2000,0-2000,0-2000,2001-4000,0-0.2,0-0.2,0-0.2,0.41-0.6,6-10,0-15,2001-4000,0-2000,0-2000,0-0.2
0.92,0.18,251.5,251.5,0.0,0.0,0.17,0.17,0.0,0.0,0,4,1200.0,712.36,42.1,0.0,12,0,0-2000,0-0.2,0-2000,0-2000,0-2000,0-2000,0-0.2,0-0.2,0-0.2,0-0.2,0-5,0-15,0-2000,0-2000,0-2000,0-0.2
1050.52,0.88,0.0,0.0,0.0,1412.24,0.0,0.0,0.0,0.12,1,0,1500.0,1270.51,338.19,0.0,8,0,0-2000,0.81-1,0-2000,0-2000,0-2000,0-2000,0-0.2,0-0.2,0-0.2,0-0.2,0-5,0-15,0-2000,0-2000,0-2000,0-0.2
134.14,0.91,1729.67,1729.67,0.0,0.0,0.67,0.67,0.0,0.0,0,11,1200.0,1735.98,127.46,0.33,12,0,0-2000,0.81-1,0-2000,0-2000,0-2000,0-2000,0.61-0.8,0.61-0.8,0-0.2,0-0.2,0-5,0-15,0-2000,0-2000,0-2000,0.21-0.4
34.22,1.0,108.0,0.0,108.0,0.0,1.0,0.0,1.0,0.0,0,12,1000.0,68.33,167.73,0.0,12,0,0-2000,0.81-1,0-2000,0-2000,0-2000,0-2000,0.81-1,0-0.2,0.81-1,0-0.2,0-5,0-15,0-2000,0-2000,0-2000,0-0.2
28.84,1.0,484.68,0.0,484.68,0.0,1.0,0.0,1.0,0.0,0,12,1000.0,485.04,78.51,0.17,12,0,0-2000,0.81-1,0-2000,0-2000,0-2000,0-2000,0.81-1,0-0.2,0.81-1,0-0.2,0-5,0-15,0-2000,0-2000,0-2000,0-0.2
52.67,1.0,150.3,0.0,150.3,0.0,1.0,0.0,0.83,0.0,0,6,1000.0,54.72,82.96,0.0,6,0,0-2000,0.81-1,0-2000,0-2000,0-2000,0-2000,0.81-1,0-0.2,0.81-1,0-0.2,0-5,0-15,0-2000,0-2000,0-2000,0-0.2
212.24,0.91,0.0,0.0,0.0,1503.18,0.0,0.0,0.0,0.25,3,0,2000.0,3143.21,118.13,0.33,12,0,0-2000,0.81-1,0-2000,0-2000,0-2000,0-2000,0-0.2,0-0.2,0-0.2,0.21-0.4,0-5,0-15,0-2000,2001-4000,0-2000,0.21-0.4
1231.09,1.0,250.0,250.0,0.0,782.61,0.08,0.08,0.0,0.25,5,1,1800.0,1116.54,409.58,0.0,12,0,0-2000,0.81-1,0-2000,0-2000,0-2000,0-2000,0-0.2,0-0.2,0-0.2,0.21-0.4,0-5,0-15,0-2000,0-2000,0-2000,0-0.2
9.63,1.0,257.49,0.0,257.49,0.0,1.0,0.0,1.0,0.0,0,14,1500.0,251.91,114.03,0.7,12,0,0-2000,0.81-1,0-2000,0-2000,0-2000,0-2000,0.81-1,0-0.2,0.81-1,0-0.2,0-5,0-15,0-2000,0-2000,0-2000,0.61-0.8
1168.35,1.0,0.0,0.0,0.0,96.09,0.0,0.0,0.0,0.08,1,0,1200.0,255.22,252.04,0.0,12,0,0-2000,0.81-1,0-2000,0-2000,0-2000,0-2000,0-0.2,0-0.2,0-0.2,0-0.2,0-5,0-15,0-2000,0-2000,0-2000,0-0.2
38.69,0.36,0.0,0.0,0.0,426.44,0.0,0.0,0.0,0.09,1,0,500.0,1773.47,91.4,0.5,11,0,0-2000,0.21-0.4,0-2000,0-2000,0-2000,0-2000,0-0.2,0-0.2,0-0.2,0-0.2,0-5,0-15,0-2000,0-2000,0-2000,0.41-0.6
460.08,0.83,649.5,0.0,649.5,793.82,0.83,0.0,0.83,0.67,6,6,1000.0,625.12,87.94,0.25,6,0,0-2000,0.81-1,0-2000,0-2000,0-2000,0-2000,0.81-1,0-0.2,0.81-1,0.61-0.8,6-10,0-15,0-2000,0-2000,0-2000,0.21-0.4
13.03,0.27,0.0,0.0,0.0,411.48,0.0,0.0,0.0,0.17,2,0,1200.0,421.8,27.86,0.0,12,0,0-2000,0.21-0.4,0-2000,0-2000,0-2000,0-2000,0-0.2,0-0.2,0-0.2,0-0.2,0-5,0-15,0-2000,0-2000,0-2000,0-0.2
417.44,0.67,0.0,0.0,0.0,708.72,0.0,0.0,0.0,0.33,7,0,1200.0,27.4,118.17,0.0,6,0,0-2000,0.61-0.8,0-2000,0-2000,0-2000,0-2000,0-0.2,0-0.2,0-0.2,0.21-0.4,6-10,0-15,0-2000,0-2000,0-2000,0-0.2
1889.13,0.91,0.0,0.0,0.0,2994.52,0.0,0.0,0.0,0.36,12,0,3000.0,7744.26,631.35,0.0,11,0,0-2000,0.81-1,0-2000,0-2000,0-2000,2001-4000,0-0.2,0-0.2,0-0.2,0.21-0.4,11-15,0-15,2001-4000,6001-8000,0-2000,0-0.2
1029.11,0.91,0.0,0.0,0.0,1097.38,0.0,0.0,0.0,0.17,4,0,1200.0,0.0,0.0,0.0,12,0,0-2000,0.81-1,0-2000,0-2000,0-2000,0-2000,0-0.2,0-0.2,0-0.2,0-0.2,0-5,0-15,0-2000,0-2000,0-2000,0-0.2
4696.53,0.88,604.33,435.0,169.33,6400.25,0.5,0.38,0.12,0.38,7,5,8000.0,840.97,930.05,0.0,8,1,4001-6000,0.81-1,0-2000,0-2000,0-2000,6001-8000,0.41-0.6,0.21-0.4,0-0.2,0.21-0.4,6-10,0-15,6001-8000,0-2000,0-2000,0-0.2
1034.03,1.0,93.34,0.0,93.34,432.16,0.25,0.0,0.25,0.08,1,4,1500.0,294.93,419.07,0.0,12,0,0-2000,0.81-1,0-2000,0-2000,0-2000,0-2000,0.21-0.4,0-0.2,0.21-0.4,0-0.2,0-5,0-15,0-2000,0-2000,0-2000,0-0.2
1243.25,1.0,0.0,0.0,0.0,1428.44,0.0,0.0,0.0,0.08,1,0,3500.0,562.36,276.4,0.0,12,0,0-2000,0.81-1,0-2000,0-2000,0-2000,0-2000,0-0.2,0-0.2,0-0.2,0-0.2,0-5,0-15,2001-4000,0-2000,0-2000,0-0.2
31.56,0.55,300.0,0.0,300.0,0.0,0.5,0.0,0.5,0.0,0,6,1000.0,588.76,143.34,1.0,12,0,0-2000,0.41-0.6,0-2000,0-2000,0-2000,0-2000,0.41-0.6,0-0.2,0.41-0.6,0-0.2,0-5,0-15,0-2000,0-2000,0-2000,0.81-1
130.04,1.0,581.28,0.0,581.28,342.4,1.0,0.0,0.88,0.12,1,8,1000.0,498.52,110.63,0.5,8,0,0-2000,0.81-1,0-2000,0-2000,0-2000,0-2000,0.81-1,0-0.2,0.81-1,0-0.2,0-5,0-15,0-2000,0-2000,0-2000,0.41-0.6
1283.34,1.0,1022.41,171.6,850.81,1158.04,0.88,0.12,0.75,0.25,5,16,1200.0,847.0,1838.41,0.0,8,0,0-2000,0.81-1,0-2000,0-2000,0-2000,0-2000,0.81-1,0-0.2,0.61-0.8,0.21-0.4,0-5,16-30,0-2000,0-2000,0-2000,0-0.2
1843.19,1.0,1446.48,0.0,1446.48,1450.17,1.0,0.0,1.0,0.08,1,48,2000.0,945.68,921.66,0.0,12,0,0-2000,0.81-1,0-2000,0-2000,0-2000,0-2000,0.81-1,0-0.2,0.81-1,0-0.2,0-5,46-60,0-2000,0-2000,0-2000,0-0.2
896.56,0.82,511.0,0.0,511.0,1084.46,0.5,0.0,0.42,0.17,3,6,1400.0,1330.67,313.81,0.0,12,0,0-2000,0.81-1,0-2000,0-2000,0-2000,0-2000,0.41-0.6,0-0.2,0.41-0.6,0-0.2,0-5,0-15,0-2000,0-2000,0-2000,0-0.2
1130.83,0.91,0.0,0.0,0.0,1727.26,0.0,0.0,0.0,0.27,7,0,1500.0,1897.19,490.97,0.09,11,0,0-2000,0.81-1,0-2000,0-2000,0-2000,0-2000,0-0.2,0-0.2,0-0.2,0.21-0.4,6-10,0-15,0-2000,0-2000,0-2000,0-0.2
16.89,0.36,1083.0,1083.0,0.0,0.0,0.25,0.25,0.0,0.0,0,3,1200.0,3905.43,3905.43,0.0,12,0,0-2000,0.21-0.4,0-2000,0-2000,0-2000,0-2000,0.21-0.4,0.21-0.4,0-0.2,0-0.2,0-5,0-15,0-2000,2001-4000,2001-4000,0-0.2
5.53,0.18,45.0,0.0,45.0,0.0,0.17,0.0,0.17,0.0,0,2,1000.0,515.84,112.44,0.5,12,0,0-2000,0-0.2,0-2000,0-2000,0-2000,0-2000,0-0.2,0-0.2,0-0.2,0-0.2,0-5,0-15,0-2000,0-2000,0-2000,0.41-0.6
655.79,1.0,387.68,0.0,387.68,0.0,0.08,0.0,0.08,0.0,0,1,2000.0,1110.02,644.27,0.0,12,0,0-2000,0.81-1,0-2000,0-2000,0-2000,0-2000,0-0.2,0-0.2,0-0.2,0-0.2,0-5,0-15,0-2000,0-2000,0-2000,0-0.2
37.12,0.86,84.24,0.0,84.24,0.0,0.86,0.0,0.71,0.0,0,6,1500.0,0.0,0.0,0.0,7,0,0-2000,0.81-1,0-2000,0-2000,0-2000,0-2000,0.81-1,0-0.2,0.61-0.8,0-0.2,0-5,0-15,0-2000,0-2000,0-2000,0-0.2
2601.46,1.0,0.0,0.0,0.0,528.12,0.0,0.0,0.0,0.08,2,0,6000.0,1317.57,621.59,0.0,12,1,2001-4000,0.81-1,0-2000,0-2000,0-2000,0-2000,0-0.2,0-0.2,0-0.2,0-0.2,0-5,0-15,4001-6000,0-2000,0-2000,0-0.2
819.46,0.82,0.0,0.0,0.0,1131.61,0.0,0.0,0.0,0.25,6,0,1200.0,432.04,347.63,0.0,12,0,0-2000,0.81-1,0-2000,0-2000,0-2000,0-2000,0-0.2,0-0.2,0-0.2,0.21-0.4,6-10,0-15,0-2000,0-2000,0-2000,0-0.2
414.63,1.0,0.0,0.0,0.0,739.86,0.0,0.0,0.0,0.58,13,0,500.0,799.82,354.75,0.17,12,0,0-2000,0.81-1,0-2000,0-2000,0-2000,0-2000,0-0.2,0-0.2,0-0.2,0.41-0.6,11-15,0-15,0-2000,0-2000,0-2000,0-0.2
21.0,0.91,295.92,0.0,295.92,0.0,1.0,0.0,1.0,0.0,0,12,1000.0,276.21,160.91,0.64,12,0,0-2000,0.81-1,0-2000,0-2000,0-2000,0-2000,0.81-1,0-0.2,0.81-1,0-0.2,0-5,0-15,0-2000,0-2000,0-2000,0.61-0.8
112.39,1.0,269.9,49.9,220.0,0.0,0.67,0.08,0.67,0.0,0,9,1500.0,204.16,167.15,0.0,12,0,0-2000,0.81-1,0-2000,0-2000,0-2000,0-2000,0.61-0.8,0-0.2,0.61-0.8,0-0.2,0-5,0-15,0-2000,0-2000,0-2000,0-0.2
997.5,1.0,1629.83,1629.83,0.0,276.76,0.58,0.58,0.0,0.25,5,21,1200.0,890.61,590.89,0.0,12,0,0-2000,0.81-1,0-2000,0-2000,0-2000,0-2000,0.41-0.6,0.41-0.6,0-0.2,0.21-0.4,0-5,16-30,0-2000,0-2000,0-2000,0-0.2
32.18,1.0,208.61,0.0,208.61,0.0,1.0,0.0,1.0,0.0,0,15,1000.0,146.94,134.92,0.18,12,0,0-2000,0.81-1,0-2000,0-2000,0-2000,0-2000,0.81-1,0-0.2,0.81-1,0-0.2,0-5,0-15,0-2000,0-2000,0-2000,0-0.2
19.3,0.82,150.24,0.0,150.24,0.0,0.67,0.0,0.67,0.0,0,8,1500.0,192.43,156.45,0.7,12,0,0-2000,0.81-1,0-2000,0-2000,0-2000,0-2000,0.61-0.8,0-0.2,0.61-0.8,0-0.2,0-5,0-15,0-2000,0-2000,0-2000,0.61-0.8
2.89,0.18,52.68,0.0,52.68,0.0,0.17,0.0,0.17,0.0,0,2,500.0,290.07,124.72,1.0,12,0,0-2000,0-0.2,0-2000,0-2000,0-2000,0-2000,0-0.2,0-0.2,0-0.2,0-0.2,0-5,0-15,0-2000,0-2000,0-2000,0.81-1
45.07,1.0,218.28,0.0,218.28,0.0,1.0,0.0,1.0,0.0,0,12,1000.0,203.22,168.94,0.0,12,0,0-2000,0.81-1,0-2000,0-2000,0-2000,0-2000,0.81-1,0-0.2,0.81-1,0-0.2,0-5,0-15,0-2000,0-2000,0-2000,0-0.2
4.39,0.27,0.0,0.0,0.0,19.35,0.0,0.0,0.0,0.08,1,0,500.0,95.98,112.02,0.0,12,0,0-2000,0.21-0.4,0-2000,0-2000,0-2000,0-2000,0-0.2,0-0.2,0-0.2,0-0.2,0-5,0-15,0-2000,0-2000,0-2000,0-0.2
21.74,0.73,255.6,0.0,255.6,0.0,0.67,0.0,0.67,0.0,0,8,1500.0,400.46,137.19,0.75,12,0,0-2000,0.61-0.8,0-2000,0-2000,0-2000,0-2000,0.61-0.8,0-0.2,0.61-0.8,0-0.2,0-5,0-15,0-2000,0-2000,0-2000,0.61-0.8
398.45,1.0,0.0,0.0,0.0,647.78,0.0,0.0,0.0,0.86,10,0,500.0,323.88,110.68,0.0,7,0,0-2000,0.81-1,0-2000,0-2000,0-2000,0-2000,0-0.2,0-0.2,0-0.2,0.81-1,6-10,0-15,0-2000,0-2000,0-2000,0-0.2
469.32,0.82,383.81,0.0,383.81,870.53,0.58,0.0,0.5,0.33,6,14,1500.0,57.92,335.6,0.0,12,0,0-2000,0.81-1,0-2000,0-2000,0-2000,0-2000,0.41-0.6,0-0.2,0.41-0.6,0.21-0.4,6-10,0-15,0-2000,0-2000,0-2000,0-0.2
42.58,0.91,4061.96,4061.96,0.0,0.0,0.92,0.92,0.0,0.0,0,35,500.0,3716.88,92.06,0.75,12,0,0-2000,0.81-1,4001-6000,4001-6000,0-2000,0-2000,0.81-1,0.81-1,0-0.2,0-0.2,0-5,31-45,0-2000,2001-4000,0-2000,0.61-0.8
1.31,0.27,0.0,0.0,0.0,296.68,0.0,0.0,0.0,0.08,1,0,1200.0,1238.15,46.18,1.0,12,0,0-2000,0.21-0.4,0-2000,0-2000,0-2000,0-2000,0-0.2,0-0.2,0-0.2,0-0.2,0-5,0-15,0-2000,0-2000,0-2000,0.81-1
110.91,1.0,2339.3,2098.46,240.84,252.02,0.67,0.67,0.5,0.17,5,34,500.0,1275.72,121.25,0.29,12,0,0-2000,0.81-1,2001-4000,2001-4000,0-2000,0-2000,0.61-0.8,0.61-0.8,0.41-0.6,0-0.2,0-5,31-45,0-2000,0-2000,0-2000,0.21-0.4
1182.08,1.0,266.68,0.0,266.68,848.85,0.67,0.0,0.67,0.08,6,8,1000.0,119.86,8607.23,0.0,12,0,0-2000,0.81-1,0-2000,0-2000,0-2000,0-2000,0.61-0.8,0-0.2,0.61-0.8,0-0.2,6-10,0-15,0-2000,0-2000,8001-10000,0-0.2
85.9,1.0,0.0,0.0,0.0,278.35,0.0,0.0,0.0,0.25,3,0,500.0,193.75,146.86,0.0,12,0,0-2000,0.81-1,0-2000,0-2000,0-2000,0-2000,0-0.2,0-0.2,0-0.2,0.21-0.4,0-5,0-15,0-2000,0-2000,0-2000,0-0.2
1812.31,1.0,219.8,219.8,0.0,1732.1,0.08,0.08,0.0,0.33,5,2,2500.0,463.89,374.7,0.0,12,0,0-2000,0.81-1,0-2000,0-2000,0-2000,0-2000,0-0.2,0-0.2,0-0.2,0.21-0.4,0-5,0-15,2001-4000,0-2000,0-2000,0-0.2
356.52,1.0,1819.0,749.9,1069.1,0.0,0.83,0.33,0.75,0.0,0,27,1200.0,1402.33,186.65,0.0,12,0,0-2000,0.81-1,0-2000,0-2000,0-2000,0-2000,0.81-1,0.21-0.4,0.61-0.8,0-0.2,0-5,16-30,0-2000,0-2000,0-2000,0-0.2
272.31,1.0,575.3,220.34,354.96,0.0,1.0,0.08,1.0,0.0,0,14,1500.0,354.09,201.24,0.0,12,0,0-2000,0.81-1,0-2000,0-2000,0-2000,0-2000,0.81-1,0-0.2,0.81-1,0-0.2,0-5,0-15,0-2000,0-2000,0-2000,0-0.2
7.7,0.09,111.3,111.3,0.0,101.66,0.08,0.08,0.0,0.08,1,2,1200.0,0.0,0.0,0.0,12,0,0-2000,0-0.2,0-2000,0-2000,0-2000,0-2000,0-0.2,0-0.2,0-0.2,0-0.2,0-5,0-15,0-2000,0-2000,0-2000,0-0.2
6.75,0.55,277.44,0.0,277.44,0.0,1.0,0.0,1.0,0.0,0,12,1000.0,263.59,82.53,0.36,12,0,0-2000,0.41-0.6,0-2000,0-2000,0-2000,0-2000,0.81-1,0-0.2,0.81-1,0-0.2,0-5,0-15,0-2000,0-2000,0-2000,0.21-0.4
13.44,0.45,56.51,0.0,56.51,0.0,0.25,0.0,0.25,0.0,0,3,1000.0,190.43,153.29,0.17,12,0,0-2000,0.41-0.6,0-2000,0-2000,0-2000,0-2000,0.21-0.4,0-0.2,0.21-0.4,0-0.2,0-5,0-15,0-2000,0-2000,0-2000,0-0.2
0.07,0.09,69.0,0.0,69.0,0.0,0.08,0.0,0.08,0.0,0,1,1500.0,506.69,62.49,0.0,12,0,0-2000,0-0.2,0-2000,0-2000,0-2000,0-2000,0-0.2,0-0.2,0-0.2,0-0.2,0-5,0-15,0-2000,0-2000,0-2000,0-0.2
70.95,0.82,616.67,0.0,616.67,0.0,0.58,0.0,0.5,0.0,0,7,500.0,688.54,653.22,0.0,12,0,0-2000,0.81-1,0-2000,0-2000,0-2000,0-2000,0.41-0.6,0-0.2,0.41-0.6,0-0.2,0-5,0-15,0-2000,0-2000,0-2000,0-0.2
1012.09,1.0,312.48,0.0,312.48,0.0,1.0,0.0,1.0,0.0,0,12,1000.0,325.61,607.96,0.0,12,0,0-2000,0.81-1,0-2000,0-2000,0-2000,0-2000,0.81-1,0-0.2,0.81-1,0-0.2,0-5,0-15,0-2000,0-2000,0-2000,0-0.2
1107.85,1.0,0.0,0.0,0.0,318.88,0.0,0.0,0.0,0.17,3,0,1200.0,400.32,294.74,0.0,12,0,0-2000,0.81-1,0-2000,0-2000,0-2000,0-2000,0-0.2,0-0.2,0-0.2,0-0.2,0-5,0-15,0-2000,0-2000,0-2000,0-0.2
1528.12,1.0,0.0,0.0,0.0,2426.66,0.0,0.0,0.0,0.5,19,0,3500.0,2039.57,314.47,0.0,12,0,0-2000,0.81-1,0-2000,0-2000,0-2000,2001-4000,0-0.2,0-0.2,0-0.2,0.41-0.6,16-20,0-15,2001-4000,2001-4000,0-2000,0-0.2
342.36,1.0,258.5,83.48,175.02,225.82,0.67,0.17,0.5,0.08,3,10,1000.0,686.45,282.37,0.08,12,0,0-2000,0.81-1,0-2000,0-2000,0-2000,0-2000,0.61-0.8,0-0.2,0.41-0.6,0-0.2,0-5,0-15,0-2000,0-2000,0-2000,0-0.2
79.04,0.36,750.0,0.0,750.0,0.0,0.25,0.0,0.25,0.0,0,3,1300.0,2445.82,177.31,1.0,12,0,0-2000,0.21-0.4,0-2000,0-2000,0-2000,0-2000,0.21-0.4,0-0.2,0.21-0.4,0-0.2,0-5,0-15,0-2000,2001-4000,0-2000,0.81-1
115.61,1.0,379.32,0.0,379.32,0.0,1.0,0.0,1.0,0.0,0,12,1000.0,281.15,179.9,0.0,12,0,0-2000,0.81-1,0-2000,0-2000,0-2000,0-2000,0.81-1,0-0.2,0.81-1,0-0.2,0-5,0-15,0-2000,0-2000,0-2000,0-0.2
221.29,1.0,1429.54,653.82,775.72,0.0,0.92,0.5,0.67,0.0,0,24,700.0,1277.9,149.83,0.38,12,0,0-2000,0.81-1,0-2000,0-2000,0-2000,0-2000,0.81-1,0.41-0.6,0.61-0.8,0-0.2,0-5,16-30,0-2000,0-2000,0-2000,0.21-0.4
553.9,1.0,458.76,0.0,458.76,0.0,1.0,0.0,1.0,0.0,0,12,1000.0,157.77,257.53,0.0,12,0,0-2000,0.81-1,0-2000,0-2000,0-2000,0-2000,0.81-1,0-0.2,0.81-1,0-0.2,0-5,0-15,0-2000,0-2000,0-2000,0-0.2
70.16,0.64,599.0,0.0,599.0,0.0,0.5,0.0,0.42,0.0,0,6,1000.0,1007.35,139.86,1.0,12,0,0-2000,0.61-0.8,0-2000,0-2000,0-2000,0-2000,0.41-0.6,0-0.2,0.41-0.6,0-0.2,0-5,0-15,0-2000,0-2000,0-2000,0.81-1
942.33,1.0,450.0,450.0,0.0,722.69,0.17,0.17,0.0,0.17,2,3,1200.0,281.03,170.66,0.0,6,0,0-2000,0.81-1,0-2000,0-2000,0-2000,0-2000,0-0.2,0-0.2,0-0.2,0-0.2,0-5,0-15,0-2000,0-2000,0-2000,0-0.2
683.19,1.0,85.0,85.0,0.0,0.0,0.08,0.08,0.0,0.0,0,1,3000.0,447.24,214.54,0.0,12,0,0-2000,0.81-1,0-2000,0-2000,0-2000,0-2000,0-0.2,0-0.2,0-0.2,0-0.2,0-5,0-15,2001-4000,0-2000,0-2000,0-0.2
4.11,0.18,52.5,0.0,52.5,0.0,0.17,0.0,0.08,0.0,0,2,500.0,82.53,163.6,0.0,12,0,0-2000,0-0.2,0-2000,0-2000,0-2000,0-2000,0-0.2,0-0.2,0-0.2,0-0.2,0-5,0-15,0-2000,0-2000,0-2000,0-0.2
17.41,0.82,264.8,0.0,264.8,0.0,0.83,0.0,0.83,0.0,0,10,1000.0,302.25,150.54,0.6,12,0,0-2000,0.81-1,0-2000,0-2000,0-2000,0-2000,0.81-1,0-0.2,0.81-1,0-0.2,0-5,0-15,0-2000,0-2000,0-2000,0.41-0.6
49.52,0.55,210.0,210.0,0.0,446.51,0.08,0.08,0.0,0.08,1,1,500.0,885.24,127.54,0.0,12,0,0-2000,0.41-0.6,0-2000,0-2000,0-2000,0-2000,0-0.2,0-0.2,0-0.2,0-0.2,0-5,0-15,0-2000,0-2000,0-2000,0-0.2
7.37,0.56,479.71,479.71,0.0,95.3,0.33,0.33,0.0,0.22,2,12,3000.0,1190.04,18.09,1.0,9,0,0-2000,0.41-0.6,0-2000,0-2000,0-2000,0-2000,0.21-0.4,0.21-0.4,0-0.2,0.21-0.4,0-5,0-15,2001-4000,0-2000,0-2000,0.81-1
1040.03,1.0,0.0,0.0,0.0,1390.65,0.0,0.0,0.0,0.55,18,0,1400.0,290.13,287.99,0.0,11,0,0-2000,0.81-1,0-2000,0-2000,0-2000,0-2000,0-0.2,0-0.2,0-0.2,0.41-0.6,16-20,0-15,0-2000,0-2000,0-2000,0-0.2
35.97,0.91,216.12,0.0,216.12,0.0,1.0,0.0,1.0,0.0,0,12,1000.0,150.07,131.69,0.0,12,0,0-2000,0.81-1,0-2000,0-2000,0-2000,0-2000,0.81-1,0-0.2,0.81-1,0-0.2,0-5,0-15,0-2000,0-2000,0-2000,0-0.2
